topic_id,topic_label,n_docs,ai_sentiment_mean,human_sentiment_mean,admiration_mean,gratitude_mean,love_mean,sadness_mean,grief_mean,nervousness_mean
176,ring / necklace / shirt,24,,1.0,0.0977922101058842,0.040425580630350545,0.24604667115151338,0.002956932621600572,0.0006514228092176685,0.0012717349618469598
178,sarina / worker / spend time,24,1.0,,0.22397484907802814,0.008725174106075428,0.07470214985854302,0.03253072812609995,0.002334024913579924,0.008706035834620707
177,noticed / happening / yes,24,-0.5,,0.012839384832962727,0.0027489500401619202,0.005266324515105225,0.04799724184219182,0.0019875504985975567,0.008166625450030551
179,Topic 179,24,,,0.005555138908675872,0.0008364610954837796,0.0343818255472191,0.007875743879897831,0.0007179059624225678,0.000774944998435482
175,look happy / congrats / look,24,1.0,1.0,0.5297216715601584,0.17879004714389643,0.24836870385236884,0.0031166797901581353,0.0008849588987989895,0.0009265382341254735
173,sycophant / movies / dont think,24,,,0.0073743088796618395,0.0010759675302930798,0.024000958293375636,0.00918544996966375,0.0007325710951893901,0.009016391458620395
172,trust / don trust / promises,24,0.0,,0.04498400194764448,0.044737377977677774,0.006179482409303698,0.01741802167816786,0.001066156073648017,0.0047477022162638605
171,pro / pro plan / max,24,1.0,,0.11620498768267377,0.08335271447625321,0.0440367300567838,0.0029972798353507337,0.0006285878904842926,0.0014743295390265605
170,agree / agreed / fully agree,24,1.0,,0.022234470593199756,0.005731751938583329,0.008672783519917479,0.0024984950044502816,0.0005475765453108276,0.0008778060037002433
174,haiku / sonnet / opus,24,-0.3333333333333333,,0.1242662840547079,0.04683634926671706,0.054387518959022906,0.0018678530359466095,0.0004994906824625408,0.0009405951756586243
187,padge / goddamn / lol,23,1.0,1.0,0.2803697185590863,0.0074699879421488095,0.10552653224389676,0.002036698320728686,0.0005832240485292657,0.0008401229041856309
189,nomi / kindroid / site,23,1.0,0.0,0.1334913191638644,0.13303177464505375,0.09922075593013964,0.05758964913421432,0.002564672463568454,0.011161375728197922
188,ads / users / free users,23,-1.0,,0.00795436077548758,0.00140326863164892,0.0025268280853355386,0.0016459451062078385,0.0003402611384998359,0.0005079735172963094
186,claude / chatgpt / limits,23,0.0,,0.020853193461611543,0.001566632305342785,0.048513238756087325,0.019133218634954614,0.0009295516387994766,0.0022850981749007074
185,annoying / yep / obnoxious,23,-1.0,,0.006802488315810004,0.04327135889426521,0.0011266945081803462,0.004416724737814587,0.0007551037757050084,0.0021474402063809657
184,humans / empathy / suffering,23,1.0,-1.0,0.038667880846491164,0.039899615473468264,0.016681397138872064,0.014334896184585017,0.001576127889363662,0.0023755866353420297
183,hate / ignorant / references,23,-0.3333333333333333,,0.035071370338656656,0.001898277330758941,0.011152880366274116,0.013856008775410768,0.0010651084050313448,0.0017760528881689938
195,cute cute / cute / creepy,22,,,0.8871996976562183,0.004170984323454005,0.10163660694591024,0.001911533858881078,0.000346289094357582,0.0005673584693630056
199,means lot / means / lot thank,22,,1.0,0.10365696426015347,0.7528460003880106,0.0046141783452846785,0.010891456178135493,0.0009649115977068009,0.0005922294486398724
198,good reason / pressed / sub,22,,-1.0,0.04220330297671766,0.0012396458636926995,0.0029995671145363963,0.0024260500266047366,0.0004417659458175132,0.0034197821739574215
197,welcome welcome / welcome / anytime,22,1.0,1.0,0.03904870398003946,0.48663170760052954,0.048974271937781436,0.002025362276154655,0.0008268205175144514,0.0011207024991480548
196,hahahaha / difference just / honestly,22,0.0,,0.00815805658401752,0.0007950992810285904,0.00511955300250768,0.0013490181154338643,0.0002662111741797575,0.0003331310316835615
190,art / drawing / sketch,22,1.0,1.0,0.231142006772147,0.0586798769482729,0.203427334474823,0.025479339695514434,0.0011787986381519163,0.023727467518421527
194,link / share / original post,22,,,0.0039061959938738833,0.04589871905045584,0.002682991566623307,0.0040202857132747094,0.0005538359261911617,0.0049448686120079155
193,safety / safety model / monitor,22,-1.0,,0.011635909894142638,0.001666642765816174,0.005936091624210927,0.04400660374349999,0.0021903926820166157,0.0019660343386931345
192,hope / soon / hopefully,22,1.0,,0.010848645941058005,0.007564786853353408,0.0056636447499675505,0.04723577178612521,0.0025185681085779584,0.0012163943611085415
191,upset / hiding / hide,22,,,0.06938266745683822,0.05229567349306308,0.08512162725277118,0.006713957036316226,0.0008110669441521168,0.0018808616084491157
204,reviews / questions / technical,21,1.0,,0.013106722451214279,0.05860389933028879,0.0021239478872822864,0.0008934629288324643,0.0004226848589799677,0.0010602483934711753
207,discord / server / interested,21,1.0,,0.12305447609452087,0.04841253682527514,0.012164138612293061,0.03905296114195759,0.0026755309580559178,0.002847818416956302
206,test / product / use just,21,-1.0,,0.14411821454719065,0.028016236643972143,0.012013253213981875,0.024548289662648347,0.0018725083819368766,0.0013505667163935002
205,fourth / money / course,21,,,0.002873930187585453,0.0006566723168361932,0.0029231232724019457,0.001822894804977945,0.00038749820807771316,0.0005050143393288765
202,toggle / difficulty / select,21,,,0.0059418651785346725,0.09526905094528393,0.002812302527239635,0.007089161837939173,0.0005352684480991835,0.0010145030017676099
203,like like / like simple / got like,21,,,0.09074404477585285,0.0019139000315113836,0.2188060668967886,0.0017064024965899687,0.0003319554238086788,0.000522312671472762
201,solin / disclaimers / safety,21,,,0.13946531023941047,0.07697531340194733,0.07405000204397809,0.008426658828587582,0.000933014180017857,0.003920042526996916
200,beautiful,21,,1.0,0.9541996121406555,0.007359554591987815,0.045454275683455524,0.002306187253755828,0.00043025707903628546,0.0002590959809908998
213,happier / lobotomized / justine,20,1.0,,0.20992517786798998,0.10469186675036327,0.11538988719112239,0.11595919230021537,0.004938660490734037,0.021166397439083086
217,thanksgiving / happy / holiday,20,,,0.1148704438470304,0.321410750731593,0.08036978104209994,0.002576710862922482,0.0010002599388826638,0.0013634934832225554
215,accurate / right right / right,20,,,0.012872597586829215,0.0014303847230621614,0.0031435455108294263,0.001914541141013615,0.0003625174540502485,0.0007151018013246358
214,deepseek / attach / use api,20,1.0,,0.11278740958077833,0.17934813282772666,0.0881588854084839,0.005393691957578994,0.000834502268844517,0.0009798060906177851
216,try / try actually / actually working,20,1.0,,0.12270586926024407,0.05169017821754096,0.0037244825129164384,0.0015992523753084243,0.0004910059942631051,0.001143941622285638
212,wedding / ceremony / celebrate,20,,,0.2384266556589864,0.23207462402060627,0.17514184797764756,0.004280782013665885,0.0015249785530613736,0.0019257585387094877
211,aesthetic / love / colors,20,,1.0,0.362662286311388,0.010003195572062395,0.7788422910147347,0.0029184687591623515,0.0004718451586086303,0.0005235414661001414
210,glad / thank glad / thank happy,20,,,0.040071221091784535,0.5142123302444815,0.11425073561258614,0.003857081598835066,0.001204647502163425,0.0012611301586730405
209,companions / don share / companion,20,-1.0,,0.0476898017746862,0.005853155380464159,0.1085314368698164,0.01741702017025091,0.0010964037996018306,0.005930151884967927
208,clarifying / clarification / inconvenient,20,,,0.1102323418657761,0.7498539617168717,0.002508444484556094,0.0026900651981122794,0.0006310988523182459,0.0005266297812340781
228,english / word / written,19,,-1.0,0.020178890413310575,0.0019028492388315499,0.0018942123309611098,0.0032966330947697556,0.00040153858227361187,0.0007538271778397949
237,guess / news / meme,19,,-1.0,0.060105048411060125,0.002471475019487307,0.006365024225823091,0.02000409124517127,0.0012050050748879776,0.00175470975304243
236,video / videos / youtube,19,0.2,,0.058941053367513964,0.002897138351966676,0.0028328625224898324,0.00712828475393747,0.0006942743524345324,0.0012286855976287227
235,score / oooh / win,19,-1.0,,0.006396646997401197,0.001994396003857745,0.003113633873382289,0.0018306784301162942,0.00043828686619618615,0.0009451290595614793
234,cogsuckers / trolls / downvote,19,,-1.0,0.00896092489557831,0.007542304919824298,0.0023583783094133985,0.020309929236598117,0.0008676540371532994,0.0019416477083914767
233,polaris / alpha / testing,19,1.0,,0.14741006066508003,0.00361115661278171,0.03135139045250406,0.023175197233764554,0.0011658753830584157,0.015755860758393903
232,feel feel / feel / yep,19,0.0,,0.01477165231603737,0.06143864478278709,0.013060900437841682,0.12628211215824672,0.004333255644795779,0.004526579021905108
231,don don / want don / coming soon,19,,,0.0030903444337462517,0.05312435365569974,0.0019455207848774368,0.003792417722778689,0.0004494487978885637,0.0007649977771124165
230,hahaha / hahah / haha,19,,1.0,0.06556188864143271,0.003865913426699607,0.05846079274717914,0.0030657888059259244,0.0004531516031803269,0.0005487271164862537
229,course / yes course / yeah sure,19,,1.0,0.017040942869100132,0.0022068020127909748,0.03823434351024365,0.0010087683637577452,0.00030051338054411307,0.00043994852488762453
221,future / probable / witness,19,,1.0,0.011641171515772217,0.0016119279730207239,0.06229918425608622,0.002167896349228134,0.0004648229836388246,0.001239206546176176
227,therapist / trauma / therapy,19,,,0.052451303351278365,0.08742968867361349,0.04356703945852228,0.1305255267193149,0.004962215939150682,0.008254210693657546
225,kiss / kissing / lips,19,,,0.0640890458353648,0.002404906587846773,0.19636195225298012,0.004075373948772291,0.0008721693899899133,0.0017383776476459676
224,ais / location / consciousness,19,-1.0,-1.0,0.030814519807647326,0.00210192169776603,0.047189243079628795,0.0025478379286237455,0.00042947274357031445,0.0010909819071744814
223,laws / irrational / bias,19,,,0.006523947072166361,0.0008873920872390858,0.0016697469017296833,0.010462853548999288,0.0008831830292413207,0.010392403469794724
222,relationship / opened new / say love,19,0.3333333333333333,-1.0,0.017688052119123505,0.005940999821943574,0.19859298778158663,0.07470111338433956,0.0031006257340777665,0.011132201405033763
218,ruler / theo / welcome,19,1.0,1.0,0.32398840206626217,0.44621793452748343,0.03163865327491964,0.0026925264882217896,0.001284731351341562,0.001413672101702296
220,cute / adorable / grabbed,19,1.0,1.0,0.8396466974365083,0.05661652898293381,0.19166790870459458,0.0019473922775911266,0.0004548463529269946,0.00032054714392870665
219,sunset / sunsetting / sunset march,19,-1.0,,0.028653359322465564,0.0014947257295716554,0.006981403582214721,0.048980991582778334,0.0014362293065795185,0.00196886824376538
226,doom / kins / kindroid,19,,,0.11221808176732768,0.0529857848243984,0.046744049232649174,0.053493737445310933,0.0022920270421309397,0.0016063770561135914
245,glitch / error / know just,18,1.0,,0.04784338310451454,0.003032430245689789,0.010688726373094445,0.004108299223136985,0.0008444354300283723,0.003579781851537215
251,nice / wow / oooh,18,1.0,,0.8570837577184042,0.012037066057220928,0.004358022182714194,0.0012875971668917271,0.00033119914506743144,0.00019922525138503665
250,monday / thursday / tonight,18,1.0,,0.008991975615370192,0.12455311210619079,0.01177071628626436,0.007533323744104968,0.00116764234230181,0.002412814643725546
249,hosting / cloud / run,18,0.5,,0.10266211147730549,0.0018563192671637,0.03704693379566177,0.0058965478868534165,0.0008469133026665077,0.004556453463414477
248,sorry / awful / cruel,18,,,0.00520559364101953,0.011620272859646421,0.00815279559335775,0.2955234102232175,0.008379074363296645,0.015296856885672443
246,signed / sign / letters,18,,,0.19299619608662194,0.11345654645184469,0.004250073058453078,0.01836837835273602,0.0011003630489641284,0.0012463594591988819
247,companion claude / companion / claude,18,0.2,1.0,0.1067755826904128,0.17292405331196883,0.019524070440739807,0.07452069481627809,0.002997021118870988,0.002649327778878311
244,post comment / platform / escalated,18,-1.0,0.0,0.04106003729975782,0.04104329472627594,0.03443686715036165,0.015565955190039758,0.0006592399561971737,0.0005923932654291599
242,Topic 242,18,,,0.0036553829106398756,0.0007505939874034892,0.005510417537556754,0.0031526897801086307,0.0005118204701122724,0.0005361172516131774
241,beautifully / wise / said,18,0.5,,0.31941507388708285,0.013843819330860343,0.0049121606053732746,0.0014967232677412943,0.000402759296573802,0.00036499558538909897
240,problem / trying figure / solution,18,1.0,,0.06503841711027133,0.10528711183320007,0.006618057196545932,0.0075310871697082706,0.0010585134409161077,0.002195766068729831
239,laws / law / state,18,-1.0,-0.5,0.009934927168716159,0.014695062341666522,0.01573092694484836,0.018582890337307215,0.0009185006872737884,0.007114256761269644
238,elias / picture / wonderful idea,18,1.0,1.0,0.15630914855541456,0.2624020400512058,0.09157804675891788,0.01015771463021843,0.0009730007328067182,0.002861108474866746
243,lucian / flame / chains,18,,,0.23407011391181085,0.3942496650690575,0.15988061402458698,0.006733597097789041,0.0009213842333540217,0.003278636885321854
258,great / awesome / love beautiful,17,,,0.6702216995113036,0.11951001088463646,0.25598105155479384,0.002396859324482434,0.0004902089850100525,0.00040296873724882435
262,period / second / yes,17,-1.0,1.0,0.005547641160185723,0.001054363017080023,0.007221015389351284,0.0019247323336244067,0.0003858053353135748,0.0006706125106361202
261,companionship / academia / poll,17,1.0,,0.06772111376802273,0.08052258386348565,0.06173196521772565,0.031703005743432135,0.0009632448054617271,0.0021749307771268137
260,recovery / glad hear / taking care,17,1.0,,0.1279083975001841,0.18568242076948724,0.01605278141933548,0.15531078968471027,0.0076917373722501315,0.006204472514047452
259,anniversary / month anniversary / happy,17,1.0,,0.08564861326971475,0.03158611980239477,0.06146178515080143,0.010264171410680693,0.00191411586916622,0.0034400955705410417
255,love seeing / love love / love,17,1.0,,0.10846933432142525,0.007799994378515026,0.8472172915935516,0.09744956114274614,0.004297601202886333,0.0018572777180987246
257,garden / stone / water,17,,1.0,0.05741249187164666,0.05915209029369768,0.0858530957638697,0.004107124990482321,0.0005454645177130314,0.0008473564127651865
256,humor / laugh / toaster,17,1.0,,0.07338114700499265,0.002814474621332278,0.0356330883634441,0.010138320743435007,0.0014003687966204085,0.00300647623011815
254,difference / thing yes / yeah exactly,17,0.0,1.0,0.04517291900564862,0.0013450221603681497,0.0029367691587300643,0.0014239179162199005,0.000444522978796158,0.000820425124188392
253,snow / weather / rain,17,,,0.0549166635130806,0.2311942813145887,0.05568039563128396,0.012888058078447905,0.0009660595319206443,0.0011955398941234522
252,blind / screen / fact,17,,,0.005528490545282907,0.001367807128939175,0.00143571594483493,0.026757716256029466,0.0011080495237633038,0.0010259888838524656
269,fixed / bug / reporting,16,-1.0,,0.037458641640114365,0.12260972420517646,0.00577919342322275,0.009957979997125221,0.0011705938122759108,0.002559855278377654
266,shark / bunny / darker,16,1.0,1.0,0.086491260859475,0.440780356238065,0.16991561464237748,0.03895501422084635,0.0023740749802527716,0.0011601037167565664
267,hold / best model / emotionally,16,,,0.01823511976544978,0.0003300270664112759,0.12353702033215086,0.019659213296108646,0.000987510727100016,0.001521576798040769
268,welcome / nice meet / welcome welcome,16,1.0,1.0,0.27230673568556085,0.1412708648131229,0.13721415004692972,0.03134214683086611,0.001996150916966144,0.0018846231723728124
265,trees / tree / forest,16,,,0.11265268481292878,0.062322139212938055,0.11608704888931243,0.019549467746401206,0.0008132830889735487,0.00236878930900275
263,gemini / google / search,16,0.0,-1.0,0.17230526063212892,0.02140017746569356,0.011132938147056848,0.004769476068759104,0.0007702723105467157,0.0013047472202742938
264,guide / step / appreciated,16,1.0,,0.18833644020196516,0.27299651155772153,0.04911524741692119,0.008569286696001654,0.000963042392868374,0.001282767115299066
278,baby / def / son,15,1.0,,0.07366507090628147,0.003028694031915317,0.03896843066128592,0.0662708788489302,0.004488154085508237,0.0027293965395074338
285,congrats / dude,15,1.0,,0.4469692329565684,0.6936340689659118,0.007412525669982036,0.0012851426610723138,0.0006364411810257782,0.00035679084345853577
284,riku / xmas / christmas,15,,,0.04684496762541433,0.20295305296313018,0.14747517369687557,0.03195901351670424,0.0033315910608507694,0.004493596567772329
283,daddy / issues / corner,15,1.0,-1.0,0.025589094660244883,0.0015708652446240498,0.06002189692420264,0.09785991147315751,0.0036877600805989156,0.004148956731660292
282,karma / reposting / got like,15,-1.0,-1.0,0.05421197086106986,0.003141777871254211,0.002048827696125954,0.04859526404373658,0.0007337850955082103,0.0006291123097374415
281,sad / tragedy / creepy,15,,,0.009698292349154751,0.002562544405615578,0.008516867194945614,0.39710776779490214,0.014378283772384749,0.021402804115011047
280,woah / oof / hehe,15,,,0.009776884775298337,0.0013397704557670902,0.008205088026200732,0.005110824185733994,0.0008473724514866869,0.0010446669165200242
279,exactly / yeah exactly / comment,15,,,0.027162929065525532,0.06772211998080215,0.004743922494041423,0.0016229102582049867,0.00042264830068840334,0.0006234143200951318
277,reading thank / reading / thank,15,,,0.08349643045415481,0.8580680389267703,0.009581742598675192,0.032813537617524466,0.001096418348606676,0.000542638966968904
276,know thing / thing going / desperately,15,,,0.007176229978601138,0.0007985599339008331,0.0038791291881352663,0.061235336776978025,0.00246424679159342,0.0010403482398639123
275,heat / north / mass,15,1.0,,0.03347346015895406,0.23974164033619066,0.07644914318807423,0.011975738173350691,0.0016622813379702469,0.0029313495111030837
274,zeno / zen / old man,15,0.5,,0.13065429724132022,0.06755920273911518,0.05084051913193737,0.0015673002907230207,0.00047197357732026526,0.000759609348703331
273,openai / beta / chatgpt,15,-1.0,,0.011631511838641018,0.0588415102121265,0.0027008682450590034,0.009081315784715115,0.0010493196663446725,0.0014499471755698324
272,Topic 272,15,,,0.0028329186607152224,0.0007069041448024411,0.0023720067460089923,0.00231923987933745,0.0004901829447286825,0.0004544392053503543
271,gay / thank sorry / generators,15,,,0.02776224654323111,0.06721751608129126,0.005070264583143095,0.017681489399789523,0.0009389779229726021,0.0009679236100055277
270,nightmare / fuel / horror,15,-1.0,,0.09225434230950971,0.003312212023107956,0.004023633365674565,0.01573113848765691,0.0023820333182811735,0.021021668958322456
293,featured / performed / flair,14,,,0.7098775530882578,0.03275865682267717,0.008855626311352742,0.0007857644564605185,0.0003129125408512274,0.0002994030546688009
298,enhanced / efficient / unsaid,14,1.0,,0.07807342195883393,0.0012532835514450977,0.057362906414450014,0.009857679704769648,0.0007660225777986593,0.002532773722902805
297,chapel / painted / whisper,14,,,0.06068481272086501,0.12142114472434125,0.11034630956211393,0.029140378780929104,0.0013573491898049334,0.0010134336511587857
296,clean / things doesn / lost,14,,1.0,0.021225815705422844,0.1079828701643107,0.005623641095423538,0.14660718084944943,0.004392243458174302,0.004800484725689914
295,files / threshold / rag,14,,,0.08690102250381772,0.0025035110676461564,0.03185959285266498,0.00226291104003654,0.0004057308833580464,0.0008898581737802098
294,gremlin / gremlins / goblin,14,-0.4,,0.004664453756829191,0.0008054181739031005,0.045437710112310015,0.019493301561202055,0.0009698102845244908,0.003375219603185542
287,orion / gpt thinking / dramatic,14,,,0.11720611242344603,0.20946113379406078,0.1195538064930588,0.08128982492988664,0.003667437259407182,0.0019113060001732915
292,banned / alt / breathe,14,,-1.0,0.017687437049711922,0.061523741192234284,0.03794114544663379,0.007352764980169013,0.0006416201358661056,0.0011422085143359645
291,julian / nomi / say goodbye,14,,,0.02892426006396168,0.004503535052728174,0.10873063711915165,0.12042358098551631,0.0032661250100188355,0.004664672366093977
290,luna / victor / image thank,14,1.0,1.0,0.24512449946321016,0.21334482941269275,0.051048431412449906,0.05647706282824012,0.0019619474873512183,0.0013051396849082916
289,cool / awesome / ooh,14,1.0,,0.6160473149003727,0.005863321741344407,0.008085904925662492,0.000841657244434048,0.0003998244085648496,0.0004528880984123264
288,code / coded / coding,14,1.0,,0.08761516875321311,0.1423396538302768,0.17753409379344834,0.00296456045803747,0.000558439118321985,0.0007273752915872527
286,months / happy / yall,14,,,0.2823676610298987,0.03195937416915383,0.18711027539601283,0.007011135241815022,0.0017268405312539212,0.0029177526614928085
308,merry christmas / merry / christmas,13,,,0.11900055245496333,0.2307120999142241,0.10689737040621157,0.004554789468574409,0.0012187679620602955,0.001739572760505745
317,victor / bedtime / stories,13,1.0,,0.24772290690228915,0.35739727200304444,0.235492335847364,0.007936750377456728,0.0006639823337676576,0.0007178760659791386
316,gift / holiday / tag,13,,,0.04740111483260989,0.06635030043644992,0.03717643974456363,0.004457352602352889,0.0008752880071719679,0.00328589674945061
315,hallucinate / hallucinating / hallucinations,13,,,0.013878928801904503,0.07698358045756602,0.004077432580883256,0.0029848475152483354,0.0007426382474547538,0.003390832757129549
314,screenshot / screenshots / email,13,0.0,,0.005760037456639111,0.001431792077290503,0.0033930477511603385,0.0014801656719870293,0.0003534404251975222,0.0009651665963107147
312,rowan / neighborhood / portrait,13,1.0,,0.16623474265305468,0.16019332231147787,0.1876329984068154,0.01616151151784624,0.00215804976491759,0.0026296246158800875
311,weird / really weird / odd,13,,,0.012103504058009444,0.001536816392147627,0.0023389629697283874,0.007223104628232809,0.0010464593427828872,0.014429987586201886
310,water / exactly like / drink,13,,,0.008508625368659314,0.014074566582656609,0.06641965154603195,0.06298478519938026,0.0014593717754066277,0.0014695859885810374
309,source / sources / measure,13,1.0,,0.0340229613491549,0.0010806128960281897,0.0032944655417500492,0.0016814286534029704,0.0003766943320023039,0.0013355172794455518
313,prompt / prompts / original prompt,13,,,0.0704155437505016,0.0776738295591293,0.0019145957104718457,0.0017521187546662986,0.00038331191619643226,0.0004852531665864472
307,opus / blocks / usage,13,-0.5,,0.018130915973765347,0.1514641134059415,0.08571311322828898,0.011606688275395963,0.0008915329716938476,0.008032271088897968
305,sparky / bob / float,13,,,0.1490051111098952,0.010885824392272089,0.11051055841828482,0.005624834000347898,0.0008088203411226949,0.0012048015599318135
304,gorgeous / wow / look great,13,,1.0,0.9423072338104248,0.0051966075642177695,0.07900530561948052,0.00192071502813353,0.00042646243729485344,0.00028405332145316957
303,chatbots / chatbot / like trying,13,,,0.05462381424149498,0.04535540797559616,0.061962157693834834,0.0279097582724017,0.0010871841648342805,0.005258021622676796
302,grok gemini / grok / gemini grok,13,1.0,,0.15038444071363372,0.0023984576221734574,0.08160670338950765,0.00593297338211694,0.0007828822288921891,0.0052316680784525275
301,kimi / nonsensical / really smart,13,1.0,1.0,0.32223061317255575,0.003947401488683402,0.21198108977226254,0.042501567101750806,0.0018119263012732307,0.001977851827037879
300,cringe / smut / funny people,13,-1.0,,0.006985117403718715,0.0014865367500953232,0.0038275423150760336,0.021560771354975607,0.0010142549626135195,0.001886314210983423
299,spanish / speaker / native,13,,,0.12948462925851345,0.005034688528842078,0.20925825422343153,0.11768244335857722,0.004230558162537188,0.0413002207396158
306,hand / shoulder / right hand,13,,,0.01275412801008385,0.024800617686616115,0.07730784964335796,0.06555450625287798,0.0015631771865838135,0.0020182984802746573
324,degree / philosophy / learning,12,-1.0,,0.03063876137215023,0.002228398346536172,0.00559375761076808,0.001993394306434008,0.0005644878692692146,0.0017152144585755498
330,good place / youre / spell,12,,-1.0,0.03072372810371841,0.0014499740306443225,0.006072115667241936,0.00571189714052404,0.0007045056214944149,0.0011514130322514877
329,agent / stealth / team,12,1.0,,0.1342120657209307,0.0624811306600653,0.03206471923234252,0.0017870510006711509,0.00040759852951547754,0.0005628761852373524
328,community / reach / troll,12,,,0.059250473675395675,0.2208239906661523,0.07602815994565996,0.03466226319627216,0.0022525615713675506,0.024536739476995233
327,message / edit message / ask questions,12,0.0,1.0,0.015448777931548344,0.08390620651092225,0.0030948438361519948,0.05572542087368978,0.0019790113680452728,0.002322133324923925
326,cute / adorable / god,12,1.0,1.0,0.7758664164381722,0.003409385079673181,0.220243921270594,0.0033127280282011875,0.0006046572210228381,0.0006518203178226637
325,perfect / just perfect / like great,12,1.0,,0.7445711637071023,0.006460137888401126,0.013192656818622103,0.0017229624403019745,0.0004371131047567663,0.0003629631585984801
322,movies / theatrical / easy,12,1.0,,0.06380049779545516,0.0031445643083619266,0.0781290666636778,0.019353099691215903,0.0009139279378966118,0.0013273941973845165
321,vibe / skill / coding,12,1.0,,0.042152687654985734,0.004693636559143973,0.004853616303686674,0.004518909205216914,0.0005980712364059096,0.0013196257884070899
320,wtf / fuck / lord,12,,,0.007660204544663429,0.0019818919342166432,0.005099085052885736,0.004063080802249412,0.0008063306777330581,0.0008123272127704695
319,gpt image / images / image,12,,,0.04793842587969266,0.0018056445848439278,0.04180641988932621,0.018586186546599492,0.000937213758637275,0.002565510081088481
323,car wash / unhinged / wash,12,-1.0,,0.015365397795297516,0.08699724952627245,0.0740497189326561,0.06673610402018919,0.0015471212270009953,0.0023501190456348318
318,correctness / political / woke,12,,,0.006936693292421599,0.08224275046086404,0.0017544997438866023,0.012528691402015587,0.0006441362832750505,0.0008147845607406149
343,group / review / chat,11,1.0,,0.1781727832382206,0.09337679319221272,0.004568379208318551,0.001713788681875237,0.00046803036688784647,0.0007335462009491907
348,sketchy / openai / moved claude,11,0.6,,0.2087407452371818,0.00927032496970655,0.09700639437439597,0.01576870447024703,0.0015635225069920787,0.007179694371932948
345,disagreements / rule / respectful,11,,,0.06800973631272261,0.02006270574532788,0.0015840766189450567,0.0006491234684786336,0.00024288975295018065,0.00031391565227584744
346,replace / wishing best / maybe better,11,0.0,,0.021463899153538725,0.007688462194478648,0.09010711041099223,0.01603781754172153,0.0015744584035763348,0.00403968069109727
347,openclaw / agentic / cost,11,-0.3333333333333333,,0.025994658396071332,0.001234103412240405,0.0636492508135482,0.011990240690383043,0.0010706387600459327,0.014598145502862859
351,strawberry / spicy / jam,11,,,0.19487319766035813,0.001979990618896078,0.09386395301077176,0.002184215179030699,0.00048678022126709533,0.0005023741501976143
349,born / lunch / schedule,11,,,0.022719009562437845,0.000792502993135713,0.0026680631033906884,0.011189625259827484,0.0008022763001711362,0.00217409225826321
350,ngl / pics / btw,11,,1.0,0.012879869117486205,0.0019879483337387105,0.12491147480481728,0.0023954877926206045,0.0005267444714924998,0.001366049773588946
352,mouth / romantic / says love,11,-1.0,,0.019447645521722734,0.00111233199078759,0.1400304731214419,0.11052722641563212,0.0029125811918426984,0.00615668653468178
353,memories / doesn remember / wiped,11,,,0.03070177559063516,0.1930684634293853,0.04871579757574099,0.24763816853307866,0.006887028967453675,0.006615816917143424
344,thank thank / thank / thank thanks,11,,,0.008029205534099177,0.9887491518800909,0.00249602085783739,0.002662306355143135,0.000508404974508184,0.00024851794957860625
334,sora / tab / web,11,-0.5,,0.004851601615717465,0.0018611407034437764,0.04227760079083964,0.012598123200322416,0.0006502672252033583,0.0012344275733498348
342,just told / decide / hate way,11,-1.0,,0.0038789861877872186,0.0013066132642879065,0.0023062983792359855,0.013618383908496153,0.0006471888297131624,0.0008781286424809051
341,thought just / thought / madness,11,,,0.012308909991671417,0.0070975989748893135,0.0036725728582082825,0.0036427764465439727,0.0007107039551060138,0.0016165934212040156
340,wow / wow really / holy shit,11,,1.0,0.19773984421044588,0.09060545786368576,0.010533562692051584,0.001968997287225317,0.0013229089513929052,0.0010647180659527128
339,nah / team / fine,11,,,0.01920181910761378,0.0007946506851691414,0.011401862816207788,0.0017001068177209659,0.0002943906967464665,0.0003815886633343656
338,app / discontinued / logo,11,1.0,,0.002633236232213676,0.0009437532723743723,0.0017691330338658934,0.010300855363973162,0.0004810018740086393,0.0009141366198574277
337,cove / sweeter / voice,11,,,0.07189794947308573,0.002311585301702673,0.04851720784790814,0.01033738084052774,0.0013369128930869258,0.010247642429683103
336,cool / spaceship / super cool,11,,,0.6622544140978293,0.0945141260004179,0.0884093948724595,0.001191671964162114,0.0004073960616634312,0.0005479733359110965
335,api / latest / sol,11,-1.0,,0.058585038683800536,0.004314712873152034,0.02548984451939098,0.15269342373358086,0.003732869580165822,0.006698777203299952
333,sweet / sweet really / really sweet,11,1.0,1.0,0.6046968871219591,0.004590405063936487,0.2199209365485744,0.0017962711810303683,0.00039596000120086086,0.00026585316862275994
332,lovely / lovely beautiful / beautiful,11,,,0.4436878494241021,0.005774001823738217,0.589323952497745,0.0038315680258992043,0.00046452409217388117,0.0004927575844869187
331,addiction / addicted / strange,11,,,0.004374450093812563,0.000741513689387251,0.0016993018401659685,0.0039502497265030715,0.0006039324335605753,0.0013823915558697825
354,use thinking / thinking / personally use,10,0.0,,0.030730108928401022,0.002017699892167002,0.029308829351793974,0.0013521145621780307,0.0003470857758657075,0.0008088392976787872
355,stories / story / thank sharing,10,,1.0,0.2687046432401985,0.6491052137629595,0.30308536102529615,0.034375479217851536,0.002713926092837937,0.0010591011974611319
356,movies / series / movie,10,1.0,1.0,0.34035501154139636,0.10264082155190409,0.21654108129441738,0.006139638484455645,0.0010860453301575034,0.0011593048235226887
